Year,Month,Day,Hour,Minute,Second,SolarV1,SolarI1,SolarV2,SolarI2,BatteryV1,BatteryI1,BatteryV2,BatteryI2,SupplyV1,SupplyI1,SupplyV2,SupplyI2
2024,01,30,07,00,42,4252,0,2792,-14,2919,-29,2792,-29,2856,-14,0,0
2024,01,30,07,00,47,4252,0,2919,-14,2919,-29,2792,-14,2792,0,0,0
2024,01,30,07,00,53,4252,0,2919,-14,2919,-14,2792,-14,2792,-14,0,0
2024,01,30,07,00,58,4316,0,2856,-29,2919,-14,2792,-14,2792,-14,0,0
2024,01,30,07,01,03,4379,0,2919,-14,2919,-29,2792,-14,2792,-14,0,0
2024,01,30,07,01,08,4443,0,2856,-29,2919,-29,2856,-14,2792,-14,0,0
2024,01,30,07,01,13,4443,0,2919,-29,2919,-29,2792,-29,2792,-14,0,0
2024,01,30,07,01,18,4443,0,2919,-29,2919,-29,2856,-14,2792,-14,0,0
2024,01,30,07,01,23,4506,0,2919,-14,2919,-29,2792,-14,2792,-14,0,0
2024,01,30,07,01,28,4443,0,2856,-14,2919,-29,2856,-14,2792,-14,0,0
2024,01,30,07,01,33,4506,0,2919,-14,2983,-29,2856,-29,2792,-14,0,0
2024,01,30,07,01,38,4443,0,2856,-29,2919,-29,2792,-14,2792,-14,0,0
2024,01,30,07,01,43,4506,0,2856,-14,2983,-29,2792,-29,2792,0,0,0
2024,01,30,07,01,48,4506,0,2919,0,2983,-29,2792,-14,2792,-14,0,0
2024,01,30,07,01,53,4506,0,2919,-14,2983,-29,2856,-14,2792,-14,0,0
2024,01,30,07,01,59,4570,0,2919,-29,2983,-29,2856,-29,2792,-14,0,0
2024,01,30,07,02,04,4570,0,2919,-14,2983,-29,2856,-29,2856,-14,0,0
2024,01,30,07,02,09,4633,0,2919,-29,2983,-43,2856,-29,2792,-14,0,0
2024,01,30,07,02,14,4697,0,2919,-14,2983,-29,2856,-14,2856,0,0,0
2024,01,30,07,02,19,4760,0,2919,-29,2983,-29,2856,-14,2856,-14,0,0
2024,01,30,07,02,24,4824,0,2983,-14,2983,-14,2856,-14,2856,-14,0,0
2024,01,30,07,02,29,4760,0,2983,-14,2983,-29,2856,-14,2856,-14,0,0
2024,01,30,07,02,34,4760,0,2983,-14,3046,-29,2856,-14,2856,0,0,0
2024,01,30,07,02,39,4824,0,2983,-14,2983,-14,2919,-29,2856,-14,0,0
2024,01,30,07,02,44,4697,0,2983,-14,2983,-29,2919,-14,2856,-14,0,0
2024,01,30,07,02,49,4760,0,2983,-29,3046,-29,2919,-14,2919,-14,0,0
2024,01,30,07,02,54,4824,0,2983,-29,3046,-29,2919,-14,2919,0,0,0
2024,01,30,07,03,00,4824,0,3046,-14,3046,-29,2919,-14,2919,-14,0,0
2024,01,30,07,03,05,4887,0,2983,-29,3046,-29,2919,-29,2856,0,0,0
2024,01,30,07,03,10,4887,0,3046,-14,3046,-29,2919,-29,2919,0,0,0
2024,01,30,07,03,15,4824,0,3046,-29,3046,-29,2919,-29,2919,-14,0,0
2024,01,30,07,03,20,4887,0,3110,-14,3110,-29,2919,-29,2919,-14,0,0
2024,01,30,07,03,25,4824,0,3110,-14,3110,-29,2919,-29,2919,-14,0,0
2024,01,30,07,03,30,4887,0,3110,-14,3110,-14,2983,-14,2919,0,0,14
2024,01,30,07,03,35,4760,0,3110,-29,3046,-29,2983,-29,2983,-14,0,0
2024,01,30,07,03,40,4760,0,3110,-14,3046,-29,2983,-14,2983,-14,0,0
2024,01,30,07,03,45,4951,0,3110,-29,3110,-29,2983,-14,2919,-14,0,0
2024,01,30,07,03,50,4887,-14,3173,-14,3110,-14,2983,-14,3110,-14,0,0
2024,01,30,07,03,55,4887,0,3173,-14,3110,-29,2983,-29,2983,0,0,0
2024,01,30,07,04,00,4887,0,3173,-29,3173,-14,3046,-14,2983,-14,0,0
2024,01,30,07,04,05,4760,0,3173,-29,3173,-14,3046,-14,2983,-14,0,0
2024,01,30,07,04,11,4887,0,3173,-14,3110,-14,3046,-14,2983,-14,0,0
2024,01,30,07,04,16,4887,0,3173,-29,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,04,21,4760,0,3173,-29,3237,-29,3046,-14,2983,-14,0,0
2024,01,30,07,04,26,4697,0,3237,-29,3237,-14,3046,-14,3046,-14,0,0
2024,01,30,07,04,31,4633,0,3237,-14,3237,-29,3046,-14,3046,-14,0,0
2024,01,30,07,04,36,4570,0,3237,-14,3173,-29,3046,-29,3046,-14,0,0
2024,01,30,07,04,41,4697,0,3237,-29,3237,-14,3046,-14,3046,-14,0,0
2024,01,30,07,04,46,4633,0,3300,-29,3237,-14,3046,-29,3046,-14,0,0
2024,01,30,07,04,51,4697,0,3364,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,04,56,4633,0,3300,-14,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,05,01,4570,0,3427,-29,3300,-29,3110,-14,3046,0,0,0
2024,01,30,07,05,06,4506,0,3364,-14,3364,-29,3110,-14,3046,-14,0,0
2024,01,30,07,05,11,4506,0,3427,-14,3364,-29,3173,-14,3046,-14,0,0
2024,01,30,07,05,16,4443,0,3491,-14,3364,-29,3173,-14,3110,-14,0,0
2024,01,30,07,05,22,4252,0,3491,-29,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,05,27,4379,0,3554,-14,3427,-14,3237,-14,3173,-14,0,0
2024,01,30,07,05,32,4189,0,3554,-14,3427,-29,3237,-14,3173,0,0,0
2024,01,30,07,05,37,7109,0,3554,-14,3427,-29,3237,-14,3237,-14,0,0
2024,01,30,07,05,42,7109,0,3554,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,05,47,7172,0,3554,-29,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,05,52,7109,0,3618,-14,3491,-29,3237,-29,3173,-14,0,0
2024,01,30,07,05,57,7109,0,3618,-29,3554,-29,3237,-29,3173,-29,0,0
2024,01,30,07,06,02,7109,0,3618,-29,3491,-29,3237,-29,3173,-14,0,0
2024,01,30,07,06,07,7109,0,3554,-29,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,06,12,7109,0,3618,-29,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,06,17,7109,0,3745,-14,3554,-29,3237,-29,3173,-14,0,0
2024,01,30,07,06,22,7109,0,3618,-14,3491,-29,3237,-29,3173,-14,0,0
2024,01,30,07,06,27,7172,0,3745,-29,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,06,33,7109,0,3681,-29,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,06,38,7172,0,3745,-29,3554,-29,3237,-14,3237,-14,0,0
2024,01,30,07,06,43,7109,0,3745,-14,3554,-29,3237,-29,3237,-14,0,0
2024,01,30,07,06,48,7109,0,3745,-14,3554,-29,3237,-14,3237,-29,0,0
2024,01,30,07,06,53,7109,0,3745,-14,3554,-14,3237,-14,3173,-14,0,0
2024,01,30,07,06,58,7109,0,3745,-14,3554,-29,3237,-29,3237,-14,0,0
2024,01,30,07,07,03,7109,0,3745,-14,3554,-29,3237,-29,3237,-14,0,0
2024,01,30,07,07,16,7109,0,3745,-14,3554,-29,3237,-29,3237,-14,0,0
2024,01,30,07,07,31,7109,0,3745,-14,3554,-29,3237,-29,3237,-14,0,0
2024,01,30,07,07,34,7109,0,3173,-14,3110,-14,3046,-14,4252,-14,0,0
2024,01,30,07,07,39,7109,0,3300,-14,3237,-29,3110,-14,4316,-14,0,0
2024,01,30,07,07,45,7109,0,3300,-29,3237,-29,3110,-14,3999,-14,0,0
2024,01,30,07,07,50,7172,0,3173,-14,3110,-29,3046,-29,3999,-14,0,0
2024,01,30,07,07,55,7109,0,3173,-14,3110,-29,3046,-14,3046,-14,0,0
2024,01,30,07,08,00,7109,0,3173,-14,3173,-14,3046,-29,2983,-14,0,0
2024,01,30,07,08,05,7045,0,3173,-14,3110,-29,3046,-14,2983,-14,0,0
2024,01,30,07,08,10,6982,0,3173,-14,3110,-29,2983,-29,3046,-14,0,0
2024,01,30,07,08,15,7109,0,3110,-14,3110,-29,3046,-14,2983,-14,0,0
2024,01,30,07,08,20,7172,0,3237,-14,3110,-29,3046,-29,2983,-14,0,0
2024,01,30,07,08,25,7172,0,3173,-14,3110,-29,3046,-14,3046,-14,0,0
2024,01,30,07,08,30,7109,0,3237,-14,3110,-14,3046,-29,3046,-29,0,0
2024,01,30,07,08,35,7109,0,3173,-14,3110,-29,3046,-29,3046,-14,0,0
2024,01,30,07,08,40,7109,0,3173,-14,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,08,45,7109,0,3237,-29,3173,-29,3046,-14,3046,0,0,0
2024,01,30,07,08,50,7045,0,3237,-29,3173,-14,3046,-14,3046,0,0,0
2024,01,30,07,08,55,7109,0,3237,-29,3173,-29,3046,-14,3046,0,0,0
2024,01,30,07,09,00,7172,0,3237,-14,3173,-29,3046,-14,3046,0,0,0
2024,01,30,07,09,05,7109,-14,3364,-14,3237,-29,3046,-14,3046,0,0,0
2024,01,30,07,09,10,7172,0,3300,-14,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,09,15,7109,0,3364,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,09,20,7109,0,3364,-29,3237,-14,3110,-14,3046,-14,0,0
2024,01,30,07,09,26,7109,0,3300,-14,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,09,31,7109,0,3237,-29,3237,-29,3110,-29,3046,0,0,0
2024,01,30,07,09,36,7109,0,3300,-29,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,09,41,7109,0,3300,-14,3237,-29,3110,-29,3046,0,0,0
2024,01,30,07,09,46,7109,0,3300,-14,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,09,51,7109,0,3300,-29,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,09,56,7172,0,3427,-14,3237,-14,3110,-14,3046,-14,0,0
2024,01,30,07,10,01,7109,0,3300,-14,3237,-14,3110,-29,3046,0,0,0
2024,01,30,07,10,06,7172,0,3364,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,10,11,7109,0,3364,-14,3237,-29,3110,-29,3110,-14,0,0
2024,01,30,07,10,16,7109,0,3364,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,10,21,7109,0,3300,-14,3237,-29,3110,-29,3110,-14,0,0
2024,01,30,07,10,26,7109,0,3364,-14,3237,-43,3110,-29,3110,-14,0,0
2024,01,30,07,10,31,7109,0,3364,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,10,36,7109,0,3491,-14,3300,-29,3173,-14,3110,0,0,0
2024,01,30,07,10,42,7172,0,3364,-14,3237,-29,3173,-29,3110,-14,0,0
2024,01,30,07,10,47,7109,0,3427,-29,3237,-29,3173,-14,3110,-14,0,0
2024,01,30,07,10,52,7172,0,3364,-29,3300,-29,3173,-29,3110,0,0,0
2024,01,30,07,10,57,7109,0,3427,-29,3300,-29,3173,-14,3110,-14,0,0
2024,01,30,07,11,02,7109,0,3427,-14,3237,-29,3173,-29,3110,-14,0,0
2024,01,30,07,11,07,7172,0,3364,-29,3300,-14,3173,-14,3110,-14,0,0
2024,01,30,07,11,12,6982,0,3427,-14,3300,-29,3173,-29,3046,-14,0,0
2024,01,30,07,11,17,7109,0,3427,-29,3300,-29,3173,-14,3110,-14,0,0
2024,01,30,07,11,22,7109,0,3427,-14,3237,-29,3173,-29,3110,-14,0,0
2024,01,30,07,11,27,7109,0,3364,-14,3300,-29,3173,-14,3110,0,0,0
2024,01,30,07,11,32,7172,0,3491,-14,3300,-14,3173,-14,3110,0,0,0
2024,01,30,07,11,37,7109,0,3427,-29,3300,-29,3173,-29,3110,-14,0,0
2024,01,30,07,11,42,7172,0,3491,-14,3300,-29,3237,-14,3110,-14,0,0
2024,01,30,07,11,48,7172,0,3491,-29,3300,-29,3173,-29,3110,0,0,0
2024,01,30,07,11,53,7109,0,3491,-29,3300,-29,3173,-29,3110,-14,0,0
2024,01,30,07,11,58,7045,0,3491,-14,3300,-29,3173,-14,3110,-14,0,0
2024,01,30,07,12,03,7172,0,3491,-29,3300,-29,3237,-29,3173,-14,0,0
2024,01,30,07,12,08,5458,0,3554,-14,3364,-14,3237,-29,3173,-14,0,0
2024,01,30,07,12,13,5332,0,3554,-29,3364,-29,3237,-29,3173,-14,0,0
2024,01,30,07,12,18,4824,0,3554,-14,3364,-29,3237,-14,3173,-14,0,0
2024,01,30,07,12,23,4316,0,3618,-29,3427,-14,3237,-14,3173,0,0,0
2024,01,30,07,12,28,7109,0,3618,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,12,33,7045,0,3554,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,12,38,7172,0,3618,-29,3427,-14,3237,-14,3173,-14,0,0
2024,01,30,07,12,43,7172,0,3554,-29,3427,-14,3237,-14,3173,-29,0,0
2024,01,30,07,12,48,7109,0,3618,-14,3364,-29,3237,-14,3173,-29,0,0
2024,01,30,07,12,53,7172,0,3618,-14,3427,-14,3237,-14,3173,-14,0,0
2024,01,30,07,12,58,7109,0,3618,-14,3427,-29,3237,-14,3237,-14,0,0
2024,01,30,07,13,03,7172,0,3618,-14,3427,-14,3237,-29,3237,-14,0,0
2024,01,30,07,13,08,7172,0,3681,-29,3427,-29,3237,-14,3237,-14,0,0
2024,01,30,07,13,14,7172,0,3618,-14,3427,-29,3237,-29,3173,0,0,0
2024,01,30,07,13,19,7109,0,3681,-14,3427,-29,3237,-14,3237,-14,0,0
2024,01,30,07,13,24,7172,0,3745,-14,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,13,29,7109,0,3681,-14,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,13,34,7109,0,3681,-14,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,13,39,7109,0,3745,-14,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,13,44,7172,0,3745,-29,3491,-14,3300,-14,3173,-14,0,0
2024,01,30,07,13,49,7109,0,3745,-14,3491,-29,3237,-29,3237,-14,0,0
2024,01,30,07,13,54,7172,0,3808,-14,3491,-14,3237,-14,3237,-14,0,0
2024,01,30,07,13,59,7172,0,3808,-14,3554,-29,3300,-29,3237,-14,0,0
2024,01,30,07,14,04,7172,0,3745,-29,3554,-14,3237,-14,3237,-14,0,0
2024,01,30,07,14,09,7109,0,3808,-14,3427,-29,3300,-14,3237,-29,0,0
2024,01,30,07,14,14,7172,0,3808,-14,3554,-14,3300,-29,3237,-14,0,0
2024,01,30,07,14,19,7109,0,3808,-29,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,14,25,7109,-14,3808,-29,3554,-14,3300,-14,3237,-14,0,0
2024,01,30,07,14,30,7172,-14,3808,-14,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,14,35,7172,0,3872,-29,3554,-29,3364,-29,3237,-14,0,0
2024,01,30,07,14,40,7109,0,3935,-29,3618,-29,3364,-14,3237,-14,0,0
2024,01,30,07,14,45,7109,0,3999,-14,3618,-14,3300,-29,3237,0,0,0
2024,01,30,07,14,50,7172,0,2983,-14,3618,-14,3364,-14,3237,0,0,0
2024,01,30,07,14,55,7172,0,2919,-14,3618,-14,3364,-14,3237,0,0,0
2024,01,30,07,15,00,7109,0,2919,-14,3618,-14,3364,-29,3237,0,0,0
2024,01,30,07,15,05,7109,0,2919,-14,3681,-29,3364,-14,3237,0,0,0
2024,01,30,07,15,10,7172,0,2919,-14,3618,-29,3364,-29,3237,0,0,0
2024,01,30,07,15,15,7172,0,2919,-14,3618,-29,3364,-29,3237,0,0,0
2024,01,30,07,15,30,7172,0,2919,-14,3618,-29,3364,-29,3237,0,0,0
2024,01,30,07,15,33,7172,0,3110,-14,3173,-29,3046,-14,4252,0,0,0
2024,01,30,07,15,38,7172,0,3237,0,3237,-29,3110,-14,4379,0,0,0
2024,01,30,07,15,43,7172,0,3300,-14,3237,-29,3110,-29,3999,0,0,0
2024,01,30,07,15,49,7109,0,3173,-14,3110,-29,3046,-14,4062,-29,0,0
2024,01,30,07,15,54,7172,0,3173,-29,3173,-14,3046,-14,3046,-14,0,0
2024,01,30,07,15,59,7172,0,3110,-14,3173,-29,3046,-29,3046,-29,0,0
2024,01,30,07,16,04,7236,0,3173,-14,3173,-14,3046,-14,3046,-14,0,0
2024,01,30,07,16,09,7109,0,3173,0,3173,-29,3046,-14,2983,-29,0,0
2024,01,30,07,16,14,7045,0,3173,-14,3173,-29,3046,-14,3046,0,0,0
2024,01,30,07,16,19,7109,0,3173,-29,3173,-29,3046,-29,3046,-14,0,0
2024,01,30,07,16,24,7172,0,3173,-14,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,16,29,7109,0,3173,-29,3237,-29,3046,-29,3046,-14,0,0
2024,01,30,07,16,34,7109,0,3237,-14,3237,-29,3046,-14,2983,-14,0,0
2024,01,30,07,16,39,7172,0,3110,-14,3173,-14,3046,-29,3046,-14,0,0
2024,01,30,07,16,44,7109,0,3173,-29,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,16,49,7109,0,3237,-14,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,16,55,7109,0,3237,-14,3173,-14,3046,-14,3046,-14,0,0
2024,01,30,07,17,00,7045,0,3173,-14,3237,-29,3046,-29,3046,-14,0,0
2024,01,30,07,17,05,7109,0,3173,-14,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,17,10,7109,0,3173,-14,3237,-29,3046,-29,3046,-14,0,0
2024,01,30,07,17,15,7109,0,3237,-29,3237,-14,3046,-14,3046,0,0,0
2024,01,30,07,17,20,7172,0,3237,-29,3237,-29,3046,-14,3046,0,0,0
2024,01,30,07,17,25,7172,0,3300,-29,3237,-29,3110,-29,3046,0,0,0
2024,01,30,07,17,30,7109,0,3300,-14,3237,-14,3110,-29,3110,-14,0,0
2024,01,30,07,17,35,7109,0,3300,-14,3237,-29,3046,-14,3046,-14,0,0
2024,01,30,07,17,40,7109,0,3173,-14,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,17,45,7109,0,3237,0,3237,-29,3046,-29,3046,-14,0,0
2024,01,30,07,17,50,7172,0,3300,-14,3237,-43,3110,-29,3046,-14,0,0
2024,01,30,07,17,55,7172,0,3364,-14,3237,-14,3046,-29,3046,0,0,0
2024,01,30,07,18,00,7172,0,3300,-14,3237,-14,3110,-29,3046,0,0,0
2024,01,30,07,18,05,7172,0,3300,-14,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,18,10,7172,0,3300,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,18,15,7109,0,3300,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,18,21,7109,0,3427,-14,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,18,26,7172,0,3364,-29,3237,-29,3110,-14,3110,-14,0,0
2024,01,30,07,18,31,7236,0,3364,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,18,36,7172,0,3300,-14,3237,-29,3110,-14,3110,-14,0,0
2024,01,30,07,18,41,7236,0,3364,-14,3237,-29,3110,-14,3173,-14,0,0
2024,01,30,07,18,46,7172,0,3364,-14,3237,-14,3110,-14,3046,-14,0,0
2024,01,30,07,18,51,7109,0,3300,-14,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,18,56,7236,0,3364,-14,3237,-14,3110,-14,3046,-14,0,0
2024,01,30,07,19,01,7172,0,3364,-14,3237,-14,3110,-29,3046,0,0,0
2024,01,30,07,19,06,7109,0,3364,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,19,11,7109,0,3427,-14,3300,-29,3110,-29,3110,-14,0,0
2024,01,30,07,19,16,7172,0,3364,-14,3300,-29,3173,-29,3110,0,0,0
2024,01,30,07,19,21,7172,0,3491,-29,3300,-29,3173,-14,3110,0,0,0
2024,01,30,07,19,26,7109,0,3427,-14,3364,-29,3173,-14,3110,0,0,0
2024,01,30,07,19,31,7172,0,3491,-14,3300,-29,3173,-14,3110,0,0,0
2024,01,30,07,19,36,7172,0,3491,-29,3364,-29,3173,-14,3110,-14,0,0
2024,01,30,07,19,42,7172,0,3491,-14,3364,-29,3173,-14,3110,-14,0,0
2024,01,30,07,19,47,7172,0,3427,-14,3364,-29,3173,-14,3110,-14,0,0
2024,01,30,07,19,52,7172,0,3554,-14,3300,-29,3173,-14,3110,-14,0,0
2024,01,30,07,19,57,7172,0,3491,-29,3364,-29,3237,-14,3110,-14,0,0
2024,01,30,07,20,02,7172,0,3554,-14,3427,-14,3237,-14,3110,-14,0,0
2024,01,30,07,20,07,7172,0,3364,-14,3300,-14,3237,-14,3110,-14,0,0
2024,01,30,07,20,12,7109,0,3554,-14,3364,-14,3237,-14,3110,-14,0,0
2024,01,30,07,20,17,7172,0,3554,-14,3364,-29,3237,-29,3110,-14,0,0
2024,01,30,07,20,22,7172,0,3554,-14,3364,-14,3237,-29,3110,-14,0,0
2024,01,30,07,20,27,7109,0,3554,-14,3427,-29,3173,-29,3173,-14,0,0
2024,01,30,07,20,32,7172,0,3554,0,3427,-14,3237,-14,3110,-14,0,0
2024,01,30,07,20,37,7172,0,3554,-14,3364,-14,3237,-29,3110,-14,0,0
2024,01,30,07,20,42,7109,0,3491,-29,3364,-29,3237,-14,3173,-29,0,0
2024,01,30,07,20,47,7109,0,3554,-29,3427,-14,3237,-29,3173,0,0,0
2024,01,30,07,20,52,7109,0,3554,-29,3427,-29,3237,-14,3237,-14,0,0
2024,01,30,07,20,58,7172,0,3554,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,21,03,6918,0,3618,-29,3427,-29,3237,-14,3173,-14,0,0
2024,01,30,07,21,08,7172,0,3554,-14,3427,-29,3237,-14,3173,0,0,0
2024,01,30,07,21,13,6665,0,3554,-14,3427,-14,3237,-14,3173,-14,0,0
2024,01,30,07,21,18,5712,0,3618,-29,3427,-14,3237,-14,3173,-29,0,0
2024,01,30,07,21,23,4760,0,3618,-14,3491,-29,3237,-14,3300,-14,0,0
2024,01,30,07,21,28,7172,0,3618,-14,3427,-29,3237,-14,3173,-14,0,0
2024,01,30,07,21,33,7109,0,3554,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,21,38,7172,0,3618,-29,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,21,43,7172,0,3618,-14,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,21,48,7109,0,3681,-14,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,21,53,7109,0,3681,-14,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,21,58,7172,0,3681,-29,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,22,04,7172,0,3681,-29,3491,-14,3237,-14,3173,-14,0,0
2024,01,30,07,22,09,7236,0,3745,-29,3491,-14,3300,-14,3237,-14,0,0
2024,01,30,07,22,14,7109,0,3745,-14,3554,-29,3237,-14,3237,-14,0,0
2024,01,30,07,22,19,7172,0,3681,0,3427,-29,3237,-29,3237,-14,0,0
2024,01,30,07,22,24,7236,0,3745,-14,3554,-29,3237,-14,3237,-14,0,0
2024,01,30,07,22,29,7172,0,3745,-43,3554,-14,3237,-29,3237,-14,0,0
2024,01,30,07,22,34,7045,0,3681,-14,3554,-14,3237,-29,3237,-14,0,0
2024,01,30,07,22,39,7109,0,3745,-14,3554,-14,3237,-14,3237,-14,0,0
2024,01,30,07,22,44,7172,0,3808,-29,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,22,49,7172,0,3808,-14,3554,-29,3300,-14,3237,0,0,0
2024,01,30,07,22,54,7172,0,3745,-29,3554,-29,3300,-29,3237,-14,0,0
2024,01,30,07,22,59,7109,0,3808,-14,3554,-14,3300,-14,3237,-14,0,0
2024,01,30,07,23,04,7172,0,3618,-14,3554,-29,3237,-14,3237,-14,0,0
2024,01,30,07,23,09,7172,0,3808,-14,3554,-14,3237,-14,3237,-14,0,0
2024,01,30,07,23,15,7236,0,3808,-14,3554,-29,3300,-29,3237,0,0,0
2024,01,30,07,23,20,7236,0,3808,-14,3554,-29,3300,-14,3173,-14,0,0
2024,01,30,07,23,25,7172,0,3808,-14,3554,-29,3364,-29,3300,0,0,0
2024,01,30,07,23,30,7172,0,3872,-14,3554,-29,3364,-29,3237,0,0,0
2024,01,30,07,23,35,7109,0,3808,-29,3618,-29,3300,-29,3237,-14,0,0
2024,01,30,07,23,40,7109,0,3872,-29,3618,-29,3364,-14,3237,-14,0,0
2024,01,30,07,23,45,7109,0,3872,-29,3554,-14,3364,-14,3237,-14,0,0
2024,01,30,07,23,50,7172,14,3808,-29,3618,-29,3300,-29,3237,-14,0,0
2024,01,30,07,23,55,7172,0,3935,-14,3618,-14,3364,-29,3237,-14,0,0
2024,01,30,07,24,00,7172,0,3872,-29,3681,-14,3364,-29,3237,0,0,0
2024,01,30,07,24,05,7172,0,3872,-14,3681,-29,3364,-29,3237,-14,0,0
2024,01,30,07,24,10,7172,0,3872,-29,3681,-29,3364,-29,3300,-14,0,0
2024,01,30,07,24,15,7236,0,2919,-14,3808,-29,3427,-29,3300,-14,0,0
2024,01,30,07,24,20,7109,0,2983,-14,3808,-14,3427,-29,3300,0,0,0
2024,01,30,07,24,25,7172,0,2919,-14,3808,-29,3427,-29,3364,0,0,0
2024,01,30,07,24,30,7172,0,2983,-14,3808,-14,3364,-14,3300,-14,0,0
2024,01,30,07,24,35,7172,0,2919,-14,3808,-29,3364,-29,3364,-14,0,0
2024,01,30,07,24,41,7109,0,2919,-14,3808,-14,3364,-14,3364,-14,0,0
2024,01,30,07,24,46,7172,0,2919,-29,3872,-43,3364,-29,3300,-14,0,0
2024,01,30,07,24,51,7172,0,2919,-14,3808,-14,3364,-29,3364,0,0,0
2024,01,30,07,24,56,7236,0,2983,-29,3935,-14,3364,-14,3364,0,0,0
2024,01,30,07,25,01,7236,0,2983,-14,3808,-29,3364,-29,3364,-14,0,0
2024,01,30,07,25,06,7236,0,2919,-29,3872,-29,3364,-29,3427,0,0,0
2024,01,30,07,25,11,7109,0,2919,-14,3808,-29,3364,-14,3300,0,0,0
2024,01,30,07,25,16,7045,0,2919,-14,3808,-29,3364,-29,3364,0,0,0
2024,01,30,07,25,21,7109,0,2919,-14,3872,-29,3300,-14,3364,-14,0,0
2024,01,30,07,25,26,7236,0,2983,-14,3872,-29,3364,-14,3364,-14,0,0
2024,01,30,07,25,31,7172,0,2919,-14,3872,-29,3300,-14,3364,-14,0,0
2024,01,30,07,25,36,7236,0,2983,-14,3872,-14,3364,-14,3427,-14,0,0
2024,01,30,07,25,41,7172,0,2983,-29,3872,-29,3300,-29,3364,-14,0,0
2024,01,30,07,25,47,7172,0,2983,-29,3935,-29,3300,-14,3364,-14,0,0
2024,01,30,07,25,52,7172,0,2983,-29,3935,-29,3300,-29,3427,-14,0,0
2024,01,30,07,25,57,7236,0,2983,-14,3935,-14,3364,-14,3364,-14,0,0
2024,01,30,07,26,02,7172,0,2919,0,3935,-29,3300,-14,3427,-14,0,0
2024,01,30,07,26,07,7109,0,2983,-29,3935,-29,3300,-14,3427,-14,0,0
2024,01,30,07,26,12,7172,0,2983,-29,3935,-14,3300,-14,3427,-14,0,0
2024,01,30,07,26,17,7109,0,2919,-29,3935,-14,3237,-14,3427,0,0,0
2024,01,30,07,26,22,7172,0,2983,-29,3999,-14,3237,-14,3427,-14,0,0
2024,01,30,07,26,27,7172,0,2983,-14,3999,-14,3237,-29,3427,-14,0,0
2024,01,30,07,26,32,7172,0,2983,-14,3999,-29,3237,-29,3427,-14,0,0
2024,01,30,07,26,37,7172,0,2919,-14,4062,-43,3237,-14,3427,-14,0,0
