Year,Month,Day,Hour,Minute,Second,VBus,I1,I2,I3,I4,CH1,CH2,CH3,CH4
2024,11,5,20,4,27,47768,-39,-43,-44,-34,0,0,0,0
2024,11,5,20,5,28,47763,-39,-43,-43,-33,0,0,0,0
2024,11,5,20,6,28,47774,-33,-43,-40,-34,0,0,0,0
2024,11,5,20,7,28,47780,-36,-41,-37,-33,0,0,0,0
2024,11,5,20,8,28,47790,-36,-41,-43,-36,0,0,0,0
2024,11,5,20,9,29,47794,-36,-44,-41,-30,0,0,0,0
2024,11,5,20,10,29,47802,-33,-41,-39,-30,0,0,0,0
2024,11,5,20,11,29,47785,-39,-39,-33,-32,0,0,0,0
2024,11,5,20,12,29,47807,-36,-41,-41,-30,0,0,0,0
2024,11,5,20,13,29,47818,-37,-41,-40,-34,0,0,0,0
2024,11,5,20,14,30,47780,-37,-43,-44,-33,0,0,0,0
2024,11,5,20,15,30,47570,-37,336,-40,-33,0,0,0,0
2024,11,5,20,16,30,45949,-29,1524,-37,-39,0,1,0,0
2024,11,5,20,17,30,47550,-36,-41,-39,-34,0,0,0,0
2024,11,5,20,18,30,47686,-37,-40,-37,-33,0,0,0,0
2024,11,5,20,19,30,47737,-34,-41,-39,-32,0,0,0,0
2024,11,5,20,20,31,47771,-39,-41,-41,-30,0,0,0,0
2024,11,5,20,21,31,47759,-33,-43,-41,-32,0,0,0,0
2024,11,5,20,22,31,47794,-34,-40,-41,-30,0,0,0,0
2024,11,5,20,23,31,47773,-39,-43,-41,-36,0,0,0,0
2024,11,5,20,24,32,47774,-33,-43,-43,-32,0,0,0,0
2024,11,5,20,25,32,47773,-34,-43,-40,-35,0,0,0,0
2024,11,5,20,26,32,47778,-32,-44,-37,-32,0,0,0,0
2024,11,5,20,27,30,47799,-38,-41,-42,-35,0,0,0,0
2024,11,5,20,28,27,47795,-37,-44,-43,-34,0,0,0,0
2024,11,5,20,29,27,47788,-36,-43,-39,-33,0,0,0,0
2024,11,5,20,30,28,47781,-36,-43,-40,-30,0,0,0,0
2024,11,5,20,31,28,47781,-37,-44,-40,-30,0,0,0,0
2024,11,5,20,32,28,47790,-39,-44,-40,-30,0,0,0,0
2024,11,5,20,33,28,47800,-36,-41,-41,-30,0,0,0,0
2024,11,5,20,34,28,47801,-33,-41,-43,-32,0,0,0,0
2024,11,5,20,35,29,47810,-34,-41,-40,-33,0,0,0,0
2024,11,5,20,36,29,46387,1418,-41,-44,-35,1,0,0,0
2024,11,5,20,37,29,47545,-33,-43,-41,-33,0,0,0,0
2024,11,5,20,38,29,47719,-33,-44,-40,-36,0,0,0,0
2024,11,5,20,39,29,47733,-36,-39,-41,-30,0,0,0,0
2024,11,5,20,40,29,47777,-36,-39,-41,-33,0,0,0,0
2024,11,5,20,41,30,47773,-30,-43,-43,-34,0,0,0,0
2024,11,5,20,42,30,47773,-37,-43,-43,-34,0,0,0,0
2024,11,5,20,43,30,47783,-34,-44,-39,-33,0,0,0,0
2024,11,5,20,44,30,47788,-34,-39,-40,-33,0,0,0,0
2024,11,5,20,45,31,47783,-36,-41,-43,-34,0,0,0,0
2024,11,5,20,46,31,47770,-33,-42,-39,-30,0,0,0,0
2024,11,5,20,47,31,47801,-32,-44,-43,-33,0,0,0,0
2024,11,5,20,48,31,47794,-35,-42,-43,-34,0,0,0,0
2024,11,5,20,49,31,47808,-34,-43,-43,-34,0,0,0,0
2024,11,5,20,50,32,47791,-33,-43,-43,-37,0,0,0,0
2024,11,5,20,51,32,46304,1418,-44,-44,-31,0,0,0,0
2024,11,5,20,52,32,47649,-33,-41,-41,-34,0,0,0,0
2024,11,5,20,53,32,47726,-39,-43,-43,-34,0,0,0,0
2024,11,5,20,54,32,47741,-34,-44,-43,-34,0,0,0,0
2024,11,5,20,55,30,47769,-32,-40,-44,-34,0,0,0,0
2024,11,5,20,56,27,47784,-34,-41,-41,-30,0,0,0,0
2024,11,5,20,57,27,47774,-34,-44,-42,-34,0,0,0,0
2024,11,5,20,58,27,47786,-32,-44,-41,-36,0,0,0,0
2024,11,5,20,59,28,47765,-40,-40,-43,-33,0,0,0,0
2024,11,5,21,0,28,47779,-39,-43,-41,-32,0,0,0,0
2024,11,5,21,1,28,47747,-34,-43,-43,-33,0,0,0,0
2024,11,5,21,2,28,47800,-37,-40,-44,-34,0,0,0,0
2024,11,5,21,3,28,47825,-34,-43,-40,-29,0,0,0,0
2024,11,5,21,4,29,47295,582,-41,-41,-32,0,0,0,0
2024,11,5,21,5,29,46889,593,-43,-41,-36,0,0,0,0
2024,11,5,21,6,29,47706,-36,-43,-43,-33,0,0,0,0
2024,11,5,21,7,29,47729,-34,-44,-42,-32,0,0,0,0
2024,11,5,21,8,29,47761,-36,-41,-44,-32,0,0,0,0
2024,11,5,21,9,30,47774,-36,-44,-41,-33,0,0,0,0
2024,11,5,21,10,30,47773,-32,-43,-44,-33,0,0,0,0
2024,11,5,21,11,30,47750,-39,-44,-43,-34,0,0,0,0
2024,11,5,21,12,30,47776,-40,-43,-43,-33,0,0,0,0
2024,11,5,21,13,31,47769,-37,-44,-41,-32,0,0,0,0
2024,11,5,21,14,31,47759,-37,-44,-43,-39,0,0,0,0
2024,11,5,21,15,31,47788,-37,-40,-41,-34,0,0,0,0
2024,11,5,21,16,31,47786,-37,-44,-39,-32,0,0,0,0
2024,11,5,21,17,32,47048,793,-44,-44,-34,0,0,0,0
2024,11,5,21,18,32,47057,378,-44,-43,-37,0,0,0,0
2024,11,5,21,19,32,47651,-40,-40,-41,-36,0,0,0,0
2024,11,5,21,20,32,47737,-37,-43,-43,-34,0,0,0,0
2024,11,5,21,21,30,47738,-35,-41,-44,-34,0,0,0,0
2024,11,5,21,22,27,47773,-41,-43,-40,-32,0,0,0,0
2024,11,5,21,23,27,47779,-36,-43,-39,-32,0,0,0,0
2024,11,5,21,24,28,47754,-36,-43,-39,-34,0,0,0,0
2024,11,5,21,25,28,47759,-39,-44,-41,-36,0,0,0,0
2024,11,5,21,26,28,47759,-36,-41,-40,-32,0,0,0,0
2024,11,5,21,27,28,47775,-33,-41,-37,-29,0,0,0,0
2024,11,5,21,28,29,47784,-37,-42,-43,-37,0,0,0,0
2024,11,5,21,29,29,47778,-37,-40,-42,-34,0,0,0,0
2024,11,5,21,30,29,47760,-39,-41,-41,-32,0,0,0,0
2024,11,5,21,31,29,47769,-37,-43,-40,-32,0,0,0,0
2024,11,5,21,32,29,47774,-37,-41,-44,-36,0,0,0,0
2024,11,5,21,33,29,47789,-40,-44,-43,-32,0,0,0,0
2024,11,5,21,34,30,47770,-37,-40,-41,-32,0,0,0,0
2024,11,5,21,35,30,47799,-36,-40,-40,-34,0,0,0,0
2024,11,5,21,36,30,47761,-33,-40,-41,-32,0,0,0,0
2024,11,5,21,37,30,47805,-37,-43,-44,-36,0,0,0,0
2024,11,5,21,38,30,47782,-38,-43,-43,-32,0,0,0,0
2024,11,5,21,39,30,47785,-40,-40,-41,-33,0,0,0,0
2024,11,5,21,40,31,47764,-37,-43,-42,-30,0,0,0,0
2024,11,5,21,41,31,47763,-33,-39,-41,-32,0,0,0,0
2024,11,5,21,42,31,47778,-39,-42,-41,-33,0,0,0,0
2024,11,5,21,43,31,47794,-39,-43,-41,-34,0,0,0,0
2024,11,5,21,44,31,47773,-43,-44,-43,-32,0,0,0,0
2024,11,5,21,45,31,47784,-36,-44,-43,-30,0,0,0,0
2024,11,5,21,46,32,47785,-33,-44,-41,-36,0,0,0,0
2024,11,5,21,47,32,47750,-37,-41,-43,-36,0,0,0,0
2024,11,5,21,48,30,47766,-38,-42,-42,-35,0,0,0,0
2024,11,5,21,49,27,47779,-37,-41,-41,-30,0,0,0,0
2024,11,5,21,50,27,47789,-39,-41,-43,-34,0,0,0,0
2024,11,5,21,51,27,47781,-37,-44,-43,-30,0,0,0,0
2024,11,5,21,52,28,47775,-37,-44,-41,-32,0,0,0,0
2024,11,5,21,53,28,47794,-36,-44,-41,-33,0,0,0,0
2024,11,5,21,54,28,47771,-39,-44,-41,-32,0,0,0,0
2024,11,5,21,55,28,47764,-32,-44,-41,-32,0,0,0,0
2024,11,5,21,56,28,47778,-36,-44,-43,-32,0,0,0,0
2024,11,5,21,57,28,47773,-41,-44,-41,-34,0,0,0,0
2024,11,5,21,58,28,47788,-36,-42,-42,-34,0,0,0,0
2024,11,5,21,59,28,47788,-39,-41,-40,-34,0,0,0,0
2024,11,5,22,0,28,47784,-41,-46,-41,-33,0,0,0,0
2024,11,5,22,1,28,47778,-39,-40,-40,-34,0,0,0,0
2024,11,5,22,2,28,47774,-34,-42,-41,-32,0,0,0,0
2024,11,5,22,3,29,47780,-39,-43,-41,-34,0,0,0,0
2024,11,5,22,4,29,47788,-40,-44,-43,-29,0,0,0,0
2024,11,5,22,5,29,47769,-36,-44,-43,-32,0,0,0,0
2024,11,5,22,6,29,47783,-32,-45,-43,-33,0,0,0,0
2024,11,5,22,7,29,47788,-35,-42,-41,-32,0,0,0,0
2024,11,5,22,8,30,47768,-34,-43,-43,-29,0,0,0,0
2024,11,5,22,9,30,47778,-37,-40,-40,-36,0,0,0,0
2024,11,5,22,10,30,47778,-36,-41,-41,-32,0,0,0,0
2024,11,5,22,11,30,47778,-34,-41,-40,-33,0,0,0,0
2024,11,5,22,12,31,47773,-36,-44,-40,-33,0,0,0,0
2024,11,5,22,13,31,47788,-37,-43,-40,-33,0,0,0,0
2024,11,5,22,14,31,47789,-35,-43,-43,-30,0,0,0,0
2024,11,5,22,15,31,47769,-34,-43,-40,-33,0,0,0,0
2024,11,5,22,16,32,47768,-34,-44,-40,-37,0,0,0,0
2024,11,5,22,17,32,47784,-36,-44,-44,-34,0,0,0,0
2024,11,5,22,18,32,47784,-37,-43,-43,-32,0,0,0,0
2024,11,5,22,19,32,47788,-36,-43,-40,-34,0,0,0,0
2024,11,5,22,20,30,47787,-39,-41,-40,-35,0,0,0,0
2024,11,5,22,21,27,47788,-34,-40,-37,-30,0,0,0,0
2024,11,5,22,22,27,47759,-37,-44,-39,-33,0,0,0,0
2024,11,5,22,23,27,47773,-36,-43,-41,-34,0,0,0,0
2024,11,5,22,24,28,47773,-36,-43,-40,-36,0,0,0,0
2024,11,5,22,25,28,47763,-34,-40,-41,-36,0,0,0,0
2024,11,5,22,26,28,47783,-36,-44,-43,-32,0,0,0,0
2024,11,5,22,27,28,47783,-40,-43,-44,-34,0,0,0,0
2024,11,5,22,28,28,47779,-39,-43,-43,-36,0,0,0,0
2024,11,5,22,29,28,47764,-36,-43,-41,-34,0,0,0,0
2024,11,5,22,30,28,47779,-36,-41,-40,-32,0,0,0,0
2024,11,5,22,31,28,47788,-36,-43,-41,-39,0,0,0,0
2024,11,5,22,32,29,47788,-34,-43,-42,-34,0,0,0,0
2024,11,5,22,33,29,47783,-37,-44,-40,-32,0,0,0,0
2024,11,5,22,34,29,47783,-37,-43,-43,-30,0,0,0,0
2024,11,5,22,35,29,47778,-32,-41,-40,-34,0,0,0,0
2024,11,5,22,36,29,47778,-36,-41,-43,-34,0,0,0,0
2024,11,5,22,37,30,47768,-39,-44,-40,-30,0,0,0,0
2024,11,5,22,38,30,47774,-34,-41,-43,-30,0,0,0,0
2024,11,5,22,39,30,47776,-36,-41,-43,-33,0,0,0,0
2024,11,5,22,40,30,47754,-34,-44,-43,-34,0,0,0,0
2024,11,5,22,41,30,47775,-37,-41,-34,-33,0,0,0,0
2024,11,5,22,42,31,47788,-37,-43,-40,-34,0,0,0,0
2024,11,5,22,43,31,47783,-36,-43,-39,-33,0,0,0,0
2024,11,5,22,44,31,47774,-41,-43,-43,-39,0,0,0,0
2024,11,5,22,45,31,47755,-36,-43,-39,-36,0,0,0,0
2024,11,5,22,46,32,47757,-37,-43,-40,-34,0,0,0,0
2024,11,5,22,47,32,47778,-34,-44,-43,-34,0,0,0,0
2024,11,5,22,48,32,47773,-36,-44,-44,-30,0,0,0,0
2024,11,5,22,49,32,47788,-34,-43,-41,-37,0,0,0,0
2024,11,5,22,50,30,47782,-38,-44,-44,-29,0,0,0,0
2024,11,5,22,51,27,47788,-33,-41,-42,-33,0,0,0,0
2024,11,5,22,52,27,47778,-36,-43,-43,-34,0,0,0,0
2024,11,5,22,53,27,47758,-36,-40,-43,-34,0,0,0,0
2024,11,5,22,54,27,47784,-34,-44,-43,-36,0,0,0,0
2024,11,5,22,55,27,47758,-39,-41,-44,-33,0,0,0,0
2024,11,5,22,56,28,47778,-41,-41,-39,-34,0,0,0,0
2024,11,5,22,57,28,47780,-39,-41,-40,-34,0,0,0,0
2024,11,5,22,58,28,47778,-39,-37,-41,-36,0,0,0,0
2024,11,5,22,59,28,47753,-37,-44,-40,-36,0,0,0,0
2024,11,5,23,0,28,47769,-37,-40,-40,-34,0,0,0,0
2024,11,5,23,1,29,47758,-40,-43,-40,-36,0,0,0,0
2024,11,5,23,2,29,47768,-33,-44,-42,-35,0,0,0,0
2024,11,5,23,3,29,47773,-40,-44,-44,-33,0,0,0,0
2024,11,5,23,4,29,47769,-40,-44,-43,-33,0,0,0,0
2024,11,5,23,5,29,47784,-36,-43,-40,-33,0,0,0,0
2024,11,5,23,6,30,47774,-36,-43,-44,-36,0,0,0,0
2024,11,5,23,7,30,47764,-34,-44,-41,-30,0,0,0,0
2024,11,5,23,8,30,47764,-36,-43,-44,-32,0,0,0,0
2024,11,5,23,9,30,47763,-39,-43,-40,-33,0,0,0,0
2024,11,5,23,10,31,47773,-34,-44,-41,-36,0,0,0,0
2024,11,5,23,11,31,47770,-34,-43,-44,-33,0,0,0,0
2024,11,5,23,12,31,47763,-36,-39,-43,-33,0,0,0,0
2024,11,5,23,13,31,47778,-37,-40,-41,-32,0,0,0,0
2024,11,5,23,14,32,47779,-37,-44,-41,-33,0,0,0,0
2024,11,5,23,15,32,47769,-37,-44,-44,-33,0,0,0,0
2024,11,5,23,16,32,47777,-34,-43,-43,-33,0,0,0,0
2024,11,5,23,17,32,47753,-34,-43,-44,-29,0,0,0,0
2024,11,5,23,18,32,47754,-34,-43,-40,-34,0,0,0,0
2024,11,5,23,19,30,47758,-35,-44,-42,-36,0,0,0,0
2024,11,5,23,20,27,47778,-37,-43,-43,-33,0,0,0,0
2024,11,5,23,21,27,47771,-37,-44,-43,-30,0,0,0,0
2024,11,5,23,22,27,47774,-37,-43,-44,-34,0,0,0,0
2024,11,5,23,23,27,47773,-33,-44,-42,-30,0,0,0,0
2024,11,5,23,24,27,47777,-33,-41,-40,-33,0,0,0,0
2024,11,5,23,25,27,47769,-34,-43,-41,-32,0,0,0,0
2024,11,5,23,26,27,47799,-36,-43,-43,-30,0,0,0,0
2024,11,5,23,27,27,47761,-33,-44,-39,-33,0,0,0,0
2024,11,5,23,28,28,47750,-33,-40,-41,-33,0,0,0,0
2024,11,5,23,29,28,47750,-37,-44,-41,-30,0,0,0,0
2024,11,5,23,30,28,47762,-36,-44,-41,-34,0,0,0,0
2024,11,5,23,31,28,47777,-38,-42,-44,-29,0,0,0,0
2024,11,5,23,32,28,47782,-33,-43,-44,-33,0,0,0,0
2024,11,5,23,33,29,47763,-36,-41,-41,-32,0,0,0,0
2024,11,5,23,34,29,47777,-37,-43,-43,-33,0,0,0,0
2024,11,5,23,35,29,47756,-34,-44,-43,-33,0,0,0,0
2024,11,5,23,36,29,47746,-37,-44,-44,-33,0,0,0,0
2024,11,5,23,37,29,47756,-37,-44,-40,-30,0,0,0,0
2024,11,5,23,38,29,47756,-39,-43,-39,-32,0,0,0,0
2024,11,5,23,39,30,47759,-36,-43,-41,-32,0,0,0,0
2024,11,5,23,40,30,47756,-34,-44,-40,-30,0,0,0,0
2024,11,5,23,41,30,47751,-34,-44,-42,-29,0,0,0,0
2024,11,5,23,42,30,47762,-39,-44,-39,-30,0,0,0,0
2024,11,5,23,43,30,47748,-39,-44,-42,-34,0,0,0,0
2024,11,5,23,44,30,47758,-39,-44,-43,-30,0,0,0,0
2024,11,5,23,45,30,47756,-36,-43,-39,-30,0,0,0,0
2024,11,5,23,46,31,47781,-39,-44,-41,-36,0,0,0,0
2024,11,5,23,47,31,47752,-36,-41,-44,-32,0,0,0,0
2024,11,5,23,48,31,47744,-37,-43,-41,-33,0,0,0,0
2024,11,5,23,49,31,47755,-34,-41,-39,-30,0,0,0,0
2024,11,5,23,50,31,47747,-37,-43,-41,-34,0,0,0,0
2024,11,5,23,51,31,47756,-37,-43,-43,-33,0,0,0,0
2024,11,5,23,52,32,47732,-39,-43,-44,-34,0,0,0,0
2024,11,5,23,53,32,47766,-37,-44,-44,-35,0,0,0,0
2024,11,5,23,54,30,47744,-35,-42,-42,-36,0,0,0,0
2024,11,5,23,55,27,47758,-37,-41,-43,-32,0,0,0,0
2024,11,5,23,56,27,47756,-37,-37,-41,-36,0,0,0,0
2024,11,5,23,57,27,47741,-39,-41,-43,-32,0,0,0,0
2024,11,5,23,58,27,47740,-37,-41,-42,-34,0,0,0,0
2024,11,5,23,59,28,47756,-33,-40,-43,-33,0,0,0,0
2024,11,6,0,0,28,47745,-37,-41,-40,-32,0,0,0,0
2024,11,6,0,1,28,47754,-37,-41,-41,-30,0,0,0,0
2024,11,6,0,2,28,47733,-39,-43,-41,-32,0,0,0,0
2024,11,6,0,3,29,47744,-33,-41,-43,-33,0,0,0,0
2024,11,6,0,4,29,47773,-39,-43,-39,-33,0,0,0,0
2024,11,6,0,5,29,47755,-34,-41,-34,-34,0,0,0,0
2024,11,6,0,6,29,47754,-37,-39,-41,-33,0,0,0,0
2024,11,6,0,7,30,47724,-40,-43,-43,-34,0,0,0,0
2024,11,6,0,8,30,47738,-37,-41,-44,-37,0,0,0,0
2024,11,6,0,9,30,47744,-34,-41,-44,-30,0,0,0,0
2024,11,6,0,10,30,47739,-36,-43,-43,-34,0,0,0,0
2024,11,6,0,11,30,47767,-34,-41,-43,-33,0,0,0,0
2024,11,6,0,12,30,47734,-37,-40,-41,-37,0,0,0,0
2024,11,6,0,13,30,47729,-34,-44,-41,-34,0,0,0,0
2024,11,6,0,14,31,47746,-36,-40,-43,-37,0,0,0,0
2024,11,6,0,15,31,47732,-39,-43,-41,-32,0,0,0,0
2024,11,6,0,16,31,47754,-34,-43,-39,-36,0,0,0,0
2024,11,6,0,17,31,47713,-37,-39,-43,-32,0,0,0,0
2024,11,6,0,18,32,47732,-39,-39,-43,-36,0,0,0,0
2024,11,6,0,19,32,47757,-39,-44,-43,-34,0,0,0,0
2024,11,6,0,20,30,47721,-36,-42,-38,-32,0,0,0,0
2024,11,6,0,21,27,47706,-43,-43,-43,-40,0,0,0,0
2024,11,6,0,22,27,47759,-36,-41,-41,-34,0,0,0,0
2024,11,6,0,23,27,47719,-37,-43,-42,-34,0,0,0,0
2024,11,6,0,24,27,47717,-36,-37,-36,-35,0,0,0,0
2024,11,6,0,25,27,47736,-37,-44,-39,-32,0,0,0,0
2024,11,6,0,26,28,47748,-37,-41,-43,-33,0,0,0,0
2024,11,6,0,27,28,47706,-32,-41,-43,-32,0,0,0,0
2024,11,6,0,28,28,47722,-36,-41,-44,-36,0,0,0,0
2024,11,6,0,29,28,47731,-37,-43,-40,-32,0,0,0,0
2024,11,6,0,30,28,47721,-34,-43,-40,-33,0,0,0,0
2024,11,6,0,31,28,47715,-37,-39,-43,-33,0,0,0,0
2024,11,6,0,32,29,47705,-36,-44,-40,-39,0,0,0,0
2024,11,6,0,33,29,47716,-41,-43,-43,-30,0,0,0,0
2024,11,6,0,34,29,47715,-36,-40,-43,-39,0,0,0,0
2024,11,6,0,35,29,47717,-39,-43,-43,-34,0,0,0,0
2024,11,6,0,36,29,47705,-34,-43,-41,-30,0,0,0,0
2024,11,6,0,37,29,47748,-36,-41,-44,-29,0,0,0,0
2024,11,6,0,38,29,47720,-40,-44,-40,-32,0,0,0,0
2024,11,6,0,39,30,47710,-37,-41,-42,-33,0,0,0,0
2024,11,6,0,40,30,47716,-33,-43,-40,-30,0,0,0,0
2024,11,6,0,41,30,47717,-34,-40,-44,-32,0,0,0,0
2024,11,6,0,42,30,47695,-36,-40,-41,-33,0,0,0,0
2024,11,6,0,43,31,47726,-36,-44,-41,-36,0,0,0,0
2024,11,6,0,44,31,47705,-34,-43,-41,-33,0,0,0,0
2024,11,6,0,45,31,47709,-33,-43,-41,-34,0,0,0,0
2024,11,6,0,46,31,47708,-36,-41,-40,-33,0,0,0,0
2024,11,6,0,47,32,47688,-34,-44,-41,-32,0,0,0,0
2024,11,6,0,48,32,47705,-36,-41,-40,-33,0,0,0,0
2024,11,6,0,49,30,47729,-34,-42,-42,-30,0,0,0,0
2024,11,6,0,50,27,47678,-37,-43,-44,-33,0,0,0,0
2024,11,6,0,51,27,47699,-34,-43,-43,-33,0,0,0,0
2024,11,6,0,52,27,47687,-39,-40,-43,-33,0,0,0,0
2024,11,6,0,53,27,47703,-36,-41,-40,-30,0,0,0,0
2024,11,6,0,54,27,47710,-30,-43,-43,-30,0,0,0,0
2024,11,6,0,55,28,47713,-33,-43,-43,-34,0,0,0,0
2024,11,6,0,56,28,47694,-30,-44,-37,-32,0,0,0,0
2024,11,6,0,57,28,47713,-37,-44,-41,-34,0,0,0,0
2024,11,6,0,58,28,47677,-36,-43,-40,-33,0,0,0,0
2024,11,6,0,59,28,47680,-34,-41,-43,-33,0,0,0,0
2024,11,6,1,0,29,47702,-32,-40,-40,-36,0,0,0,0
2024,11,6,1,1,29,47703,-36,-44,-39,-32,0,0,0,0
2024,11,6,1,2,29,47682,-37,-43,-43,-34,0,0,0,0
2024,11,6,1,3,29,47692,-36,-43,-40,-30,0,0,0,0
2024,11,6,1,4,29,47682,-36,-43,-44,-33,0,0,0,0
2024,11,6,1,5,30,47702,-39,-39,-43,-30,0,0,0,0
2024,11,6,1,6,30,47687,-33,-37,-41,-32,0,0,0,0
2024,11,6,1,7,30,47723,-33,-43,-41,-30,0,0,0,0
2024,11,6,1,8,30,47701,-37,-41,-41,-34,0,0,0,0
2024,11,6,1,9,30,47687,-39,-41,-40,-32,0,0,0,0
2024,11,6,1,10,31,47654,-33,-43,-40,-33,0,0,0,0
2024,11,6,1,11,31,47707,-32,-42,-41,-33,0,0,0,0
2024,11,6,1,12,31,47675,-37,-43,-43,-30,0,0,0,0
2024,11,6,1,13,31,47684,-37,-43,-41,-30,0,0,0,0
2024,11,6,1,14,31,47718,-34,-43,-43,-32,0,0,0,0
2024,11,6,1,15,32,47659,-41,-43,-44,-30,0,0,0,0
2024,11,6,1,16,32,47691,-37,-43,-44,-32,0,0,0,0
2024,11,6,1,17,32,47691,-37,-43,-43,-33,0,0,0,0
2024,11,6,1,18,30,47676,-35,-42,-41,-30,0,0,0,0
2024,11,6,1,19,27,47664,-39,-41,-43,-36,0,0,0,0
2024,11,6,1,20,27,47718,-34,-44,-41,-33,0,0,0,0
2024,11,6,1,21,27,47673,-40,-40,-39,-34,0,0,0,0
2024,11,6,1,22,27,47674,-36,-43,-41,-30,0,0,0,0
2024,11,6,1,23,27,47685,-39,-43,-41,-32,0,0,0,0
2024,11,6,1,24,27,47684,-33,-43,-44,-32,0,0,0,0
2024,11,6,1,25,28,47685,-36,-43,-40,-34,0,0,0,0
2024,11,6,1,26,27,47645,-39,-41,-40,-33,0,0,0,0
2024,11,6,1,27,28,47664,-36,-41,-40,-33,0,0,0,0
2024,11,6,1,28,28,47660,-41,-39,-43,-30,0,0,0,0
2024,11,6,1,29,28,47691,-39,-41,-43,-34,0,0,0,0
2024,11,6,1,30,28,47677,-36,-43,-39,-34,0,0,0,0
2024,11,6,1,31,29,47664,-34,-43,-37,-30,0,0,0,0
2024,11,6,1,32,29,47669,-37,-44,-43,-33,0,0,0,0
2024,11,6,1,33,29,47669,-33,-40,-40,-29,0,0,0,0
2024,11,6,1,34,29,47648,-40,-44,-43,-32,0,0,0,0
2024,11,6,1,35,29,47654,-35,-40,-43,-30,0,0,0,0
2024,11,6,1,36,29,47688,-34,-41,-41,-33,0,0,0,0
2024,11,6,1,37,29,47668,-39,-44,-43,-30,0,0,0,0
2024,11,6,1,38,29,47672,-36,-41,-43,-32,0,0,0,0
2024,11,6,1,39,29,47694,-36,-44,-40,-32,0,0,0,0
2024,11,6,1,40,30,47672,-41,-43,-43,-32,0,0,0,0
2024,11,6,1,41,30,47691,-30,-44,-41,-33,0,0,0,0
2024,11,6,1,42,30,47680,-39,-41,-41,-34,0,0,0,0
2024,11,6,1,43,30,47655,-34,-41,-39,-30,0,0,0,0
2024,11,6,1,44,30,47678,-34,-43,-40,-32,0,0,0,0
2024,11,6,1,45,31,47673,-37,-41,-41,-32,0,0,0,0
2024,11,6,1,46,31,47658,-37,-43,-43,-30,0,0,0,0
2024,11,6,1,47,31,47663,-34,-44,-43,-30,0,0,0,0
2024,11,6,1,48,31,47672,-34,-42,-41,-30,0,0,0,0
2024,11,6,1,49,31,47646,-36,-43,-40,-33,0,0,0,0
2024,11,6,1,50,31,47664,-33,-43,-39,-33,0,0,0,0
2024,11,6,1,51,31,47656,-30,-44,-40,-30,0,0,0,0
2024,11,6,1,52,31,47650,-33,-43,-41,-30,0,0,0,0
2024,11,6,1,53,31,47650,-37,-44,-37,-30,0,0,0,0
2024,11,6,1,54,32,47661,-37,-43,-37,-30,0,0,0,0
2024,11,6,1,55,32,47662,-40,-44,-36,-32,0,0,0,0
2024,11,6,1,56,30,47661,-40,-44,-40,-30,0,0,0,0
2024,11,6,1,57,27,47636,-34,-43,-41,-33,0,0,0,0
2024,11,6,1,58,27,47647,-36,-44,-40,-30,0,0,0,0
2024,11,6,1,59,27,47640,-34,-44,-40,-33,0,0,0,0
2024,11,6,2,0,27,47650,-39,-43,-40,-32,0,0,0,0
2024,11,6,2,1,27,47646,-32,-44,-39,-34,0,0,0,0
2024,11,6,2,2,28,47682,-34,-41,-44,-32,0,0,0,0
2024,11,6,2,3,28,47666,-34,-41,-40,-30,0,0,0,0
2024,11,6,2,4,28,47658,-36,-40,-39,-30,0,0,0,0
2024,11,6,2,5,28,47647,-32,-41,-41,-32,0,0,0,0
2024,11,6,2,6,28,47639,-39,-44,-39,-33,0,0,0,0
2024,11,6,2,7,29,47650,-40,-43,-41,-33,0,0,0,0
2024,11,6,2,8,29,47656,-37,-44,-41,-32,0,0,0,0
2024,11,6,2,9,29,47637,-37,-41,-41,-32,0,0,0,0
2024,11,6,2,10,29,47634,-36,-40,-41,-30,0,0,0,0
2024,11,6,2,11,30,47651,-37,-44,-41,-30,0,0,0,0
2024,11,6,2,12,30,47634,-34,-41,-43,-32,0,0,0,0
2024,11,6,2,13,30,47638,-40,-40,-43,-36,0,0,0,0
2024,11,6,2,14,30,47613,-36,-44,-40,-32,0,0,0,0
2024,11,6,2,15,30,47640,-39,-43,-41,-29,0,0,0,0
2024,11,6,2,16,31,47616,-34,-37,-41,-32,0,0,0,0
2024,11,6,2,17,31,47655,-37,-43,-43,-34,0,0,0,0
2024,11,6,2,18,31,47622,-38,-43,-43,-32,0,0,0,0
2024,11,6,2,19,31,47627,-39,-41,-41,-32,0,0,0,0
2024,11,6,2,20,31,47617,-39,-44,-41,-32,0,0,0,0
2024,11,6,2,21,31,47608,-36,-41,-38,-30,0,0,0,0
2024,11,6,2,22,31,47650,-36,-44,-40,-34,0,0,0,0
2024,11,6,2,23,31,47618,-40,-44,-43,-32,0,0,0,0
2024,11,6,2,24,31,47606,-40,-43,-37,-33,0,0,0,0
2024,11,6,2,25,32,47643,-36,-43,-40,-36,0,0,0,0
2024,11,6,2,26,32,47643,-39,-40,-39,-32,0,0,0,0
2024,11,6,2,27,30,47608,-40,-41,-40,-32,0,0,0,0
2024,11,6,2,28,27,47631,-36,-41,-40,-36,0,0,0,0
2024,11,6,2,29,27,47613,-37,-43,-39,-32,0,0,0,0
2024,11,6,2,30,27,47651,-37,-43,-43,-32,0,0,0,0
